Inventory ID,Description,Item Class,Posting Class,Brand,Description,Item Group,Sub Item Group,Trading Group,Sub Trading Group,Conversion Factor,UOM,Profit Margin Target,Supplier
HOBBW0057,Hobby Body Wash Marshmallow Coconut 1000Ml + Free 200ml Vatika Shampoo,FINGOODS  -BODY CARE -BWASH -HOBB,BODYCARE,Hobby,FG - Body Care - Body Wash - Hobby,Body Care,,Partners,Trading,1,Single Units,20%,Dabur
HOBBW0058,Hobby Body Wash Marshmallow Vanilla 1000Ml + Free 200ml Vatika  Shampoo,FINGOODS  -BODY CARE -BWASH -HOBB,BODYCARE,Hobby,FG - Body Care - Body Wash - Hobby,Body Care,,Partners,Trading,1,Single Units,20%,Dabur
HOBBW0059,Hobby Body Wash Pomegranate Blossom 1000Ml + Free 200ml Vatika Shampoo,FINGOODS  -BODY CARE -BWASH -HOBB,BODYCARE,Hobby,FG - Body Care - Body Wash - Hobby,Body Care,,Partners,Trading,1,Single Units,20%,Dabur
HOBBW0060,Hobby Body Wash Pure Orchid 1000Ml + Free 200ml Vatika Shampoo,FINGOODS  -BODY CARE -BWASH -HOBB,BODYCARE,Hobby,FG - Body Care - Body Wash - Hobby,Body Care,,Partners,Trading,1,Single Units,20%,Dabur
ORSOL0063,Ors Hydrate & Strengthen Deep Treatment Conditioner 454g,FINGOODS  -HAIR CARE -CONDIT-ORS,HAIR CARE,Ors,FG - Hair Care - Conditioner - Ors,Hair Care,,Partners,Trading,1,Single Units,20%,Dabur
REXDS0028,Rexona Deo Spray 72H Invisible New Formula 200Ml,FINGOODS  -DEODORANT -DEOSPR-REXO,DEODORANT,Rexona,FG -Deodorants - Deo Spray - Rexona,Deodorants,,Partners,Trading,1,Single Units,20%,Unilever
SIFSE0009,Sifa Smart Servt. 1ply 18 x 100 shts,FINGOODS  -TISSUE    -SERVIT-SIFA,TISSUE,Sifa,FG-Tissue-Serviette-Sifa,Serviettes,,Kimfay Brand,Manufactured,3.17,Kgs,20%,Kim-Fay
ULTCL0005,Ultra Clean Multipurpose Liquid Cleaner 20L - Unscented,FINGOODS  -P SANITATN-LQDCLN-R,PROFSANITN,Ultra Clean,FG-Professional Sanitation-Liquid Cleaner-Ultra,Profsanitn,,Kimfay Brand,Manufactured,1,Single Units,25%,Kim-Fay
ULTLC0007,Ultra Clean Multipurpose Liquid Cleaner 800ml Non-Scented (sample),FINGOODS  -P SANITATN-LQDCLN-R,PROFSANITN,Ultra Clean,FG-Professional Sanitation-Liquid Cleaner-Ultra,Profsanitn,,Kimfay Brand,Manufactured,1,Single Units,25%,Kim-Fay
SIFTP0050,Sifa TP Deca Roll LC 150M White (Rentokil),FINGOODS  -TISSUE    -TOILET-SIFA,TISSUE,Sifa,FG-Tissue-Toilet Tissue-Sifa,Toilet Tissue,Deca Roll,Kimfay Brand,Manufactured,1.8,Bales of 40s,25%,Kim-Fay
FAYSE0155,Fay Servt. 1 ply Edge Emb. Printed Dream Bean House,FINGOODS  -TISSUE    -SERVIT-FAY,TISSUE,Fay,FG-Tissue-Serviette-Fay,Serviettes,Serviettes - Printed,Kimfay Brand,Manufactured,11.34,Kgs,20%,Kim-Fay
FAYSE0156,Fay Servt. 1 ply Edge Emb. Printed Sugar & Lime,FINGOODS  -TISSUE    -SERVIT-FAY,TISSUE,Fay,FG-Tissue-Serviette-Fay,Serviettes,Serviettes - Printed,Kimfay Brand,Manufactured,11.34,Kgs,20%,Kim-Fay
DISPE0102,FOL - Ikko Handwash Empty Labelled Bottle Nature's Kiss 500ml + Pump Top,FINGOODS  -DISPENSER -IKKO  -,DISPENSER,Ikko,FG-Dispenser - Ikko,Dispensers,,Kimfay Brand,Trading,1,Single Units,20%,Kim-Fay
DISPE0122,Folded Towel Dispenser Black (Mosaic),FINGOODS  -DISPENSER -      -FAY,DISPENSER,Fay,FG-Dispensers-Fay,Dispensers,,Kimfay Brand,Trading,1,Single Units,20%,Kim-Fay
DISPE0123,Interleave Tissue  Dispensers Black (Mosaic),FINGOODS  -DISPENSER -      -FAY,DISPENSER,Fay,FG-Dispensers-Fay,Dispensers,,Kimfay Brand,Trading,1,Single Units,20%,Kim-Fay
DISPE0125,Dispenser - HSD-E012 Black,FINGOODS  -DISPENSER -      -FAY,DISPENSER,Fay,FG-Dispensers-Fay,Dispensers,,Kimfay Brand,Trading,1,Single Units,20%,Kim-Fay
FAYFA0046,Vivo Facial Tissue 80*50s White,FINGOODS  -TISSUE    -FACIAL-FAY,TISSUE,Fay,FG-Tissue-Facial Tissue-Fay,Facial,,Kimfay Brand,Manufactured,2.96,Kgs,40%,Kim-Fay
FAYSE0157,Fay Servt. Cocktail 1ply Printed Connect Coffee,FINGOODS  -TISSUE    -SERVIT-FAY,TISSUE,Fay,FG-Tissue-Serviette-Fay,Serviettes,Serviettes - Printed,Kimfay Brand,Manufactured,5.6,Kgs,20%,Kim-Fay
HOBBW0049,Hobby Body Wash Marshmallow Coconut 300Ml,FINGOODS  -BODY CARE -BWASH -HOBB,BODYCARE,Hobby,FG - Body Care - Body Wash - Hobby,Body Care,,Partners,Trading,1,Single Units,,Dabur
HUGDP0077,Huggies Dry Comfort Size 2 Jumbo Pack 2 x 74s,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,1,Single Units,,KC
HUGDP0078,Huggies Dry Comfort Size 3 Jumbo Pack 2 x 60s,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,1,Single Units,,KC
HUGNW0016,Huggies Extra Care Size 1 Newborn upto 5kgs  1 x 21s,FINGOODS  -DIAPERS   -NBORN -HUGG,DIAPERS,Huggies,FG-Diapers-New Born-Huggies,Diapers,,Partners,Trading,1,Single Units,,KC
TISTP0013,Tishu Poa TP Emb. WRAP 4x10s + 1 White Promo,FINGOODS  -TISSUE    -TOILET-TPOA,TISSUE,Tishu Poa,FG-Tissue-Toilet Tissue-Tissue Poa,Toilet Tissue,,Kimfay Brand,Manufactured,1.1,Bales of 40s,,Kim-Fay
VATOL0016,Vatika Olive Hair Oil 180Ml,FINGOODS  -HAIR CARE -CONDIT-VATI,HAIR CARE,Vatika,FG - Hair Care - Conditioner - Vatika,Hair Care,,Partners,Trading,1,Single Units,,Dabur
RMJUM003T,Jumbo - 2ply Recycled Toilet Tissue Grade 3 ( 2550 - 2750mm),RMATERIALS-TISSUE    -      -,RMATERIALS,,RM-Toilet Tissue,Raw Material,,Kimfay Brand,Manufactured,1,Kgs,,Kim-Fay
RMJUM009T,"Jumbo - 1ply Blended Napkin Tissue 20gsm,118 - 120cm - KF",RMATERIALS-TISSUE    -      -,RMATERIALS,,RM-Toilet Tissue,Raw Material,,Kimfay Brand,Manufactured,1,Kgs,,Kim-Fay
COSSE0021,Cosy Poa Servt. 1ply 18 x 100 shts White,FINGOODS  -TISSUE    -SERVIT-POA,TISSUE,Cosy Poa,FG-Tissue-Serviette-Cosy Poa,Serviettes,,Kimfay Brand,Manufactured,3.34,Kgs,,Kim-Fay
DISPE0124,Dispenser - HSD-E012 White,FINGOODS  -DISPENSER -      -FAY,DISPENSER,Fay,FG-Dispensers-Fay,Dispensers,,Kimfay Brand,Trading,1,Single Units,20%,Kim-Fay
DISPE0134,Dispenser Fay Concept Roll Control 460 sheets,FINGOODS  -DISPENSER -      -FAY,DISPENSER,Fay,FG-Dispensers-Fay,Dispensers,,Kimfay Brand,Trading,1,Single Units,20%,Kim-Fay
DISPE0136,FOL - Dispenser Folded Towel Mosaic Black,FINGOODS  -DISPENSER -      -FAY,DISPENSER,Fay,FG-Dispensers-Fay,Dispensers,,Kimfay Brand,Trading,1,Single Units,20%,Kim-Fay
DOVBS0089,Dove Cream Beauty Bar 25g,FINGOODS  -BODY CARE -BSOAP -DOVE,BODYCARE,Dove,FG - Body Care - Bar Soap - Dove,Body Care,,Partners,Trading,1,Single Units,,Unilever
DOVCR0044,Dove Light Care Lotion 400Ml ( Free Roll On),FINGOODS  -BODY CARE -CREAM -DOVE,BODYCARE,Dove,FG - Body Care - Cream - Dove,Body Care,,Partners,Trading,1,Single Units,,Unilever
FAYBP0001,Fay Bed Pads 60x90cm - 6x10s,FINGOODS  -MEDICAL   -BED   -PAD,MEDICAL,Fay,FG-Medical-Bed Pads,Medical,,Kimfay Brand,Trading,1,Single Units,,Kim-Fay
HOBBW0056,Hobby Body wash Pure Orchid 1000ml + Hobby Body wash 300ml,FINGOODS  -BODY CARE -BWASH -HOBB,BODYCARE,Hobby,FG - Body Care - Body Wash - Hobby,Body Care,,Partners,Trading,1,Single Units,,Dabur
HUGDP0071,Huggies Dry Comfort Size 1 Value Pack 4 x 58s,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,1,Single Units,,KC
HUGDP0072,Huggies Dry Comfort Size 2 Value Pack 4 x 52s,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,1,Single Units,,KC
HUGDP0073,Huggies Dry Comfort Size 3 Value Pack 4 x 46s,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,1,Single Units,,KC
HUGDP0074,Huggies Dry Comfort Size 4 Value Pack 4 x 44s,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,1,Single Units,,KC
HUGDP0075,Huggies Dry Comfort Size 5 Value Pack 4 x 42s,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,1,Single Units,,KC
HUGDP0076,Huggies Dry Comfort Size 1 Jumbo Pack 2 x 84s,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,1,Single Units,,KC
HUGDP0079,Huggies Dry Comfort Size 4 Jumbo Pack 2 x 56s,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,1,Single Units,,KC
HUGDP0080,Huggies Dry Comfort Size 5 Jumbo Pack 2 x 52s,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,1,Single Units,,KC
ORSOL0064,Ors Olive Oil Wrap Set Mousse 207Ml + Ors Sheen Spray 80ml,FINGOODS  -HAIR CARE -CONDIT-ORS,HAIR CARE,Ors,FG - Hair Care - Conditioner - Ors,Hair Care,,Partners,Trading,1,Single Units,,Dabur
RMJUM001T,Jumbo - 2ply Blended Toilet Tissue Grade 1  ( 2550 - 2750mm),RMATERIALS-TISSUE    -      -,RMATERIALS,,RM-Toilet Tissue,Raw Material,,Kimfay Brand,Manufactured,1,Kgs,,Kim-Fay
RMJUM008T,"Jumbo - 1ply Blended Napkin Tissue Grade 1, 20gsm,30cm - KF",RMATERIALS-SERVIETTES-      -,RMATERIALS,,RM-Serviettes,Raw Material,,Kimfay Brand,Manufactured,1,Kgs,,Kim-Fay
TISTP0015,Tishu Poa TP Decaroll 200M White,FINGOODS  -TISSUE    -TOILET-TPOA,TISSUE,Tishu Poa,FG-Tissue-Toilet Tissue-Tissue Poa,Toilet Tissue,Deca Roll,Kimfay Brand,Manufactured,2.4,Bales of 40s,,Kim-Fay
ULTLC0008,Ultra Clean Multipurpose Liquid Cleaner 800ml Scented (sample),FINGOODS  -P SANITATN-LQDCLN-R,PROFSANITN,Ultra Clean,FG-Professional Sanitation-Liquid Cleaner-Ultra,Profsanitn,,Kimfay Brand,Trading,1,Single Units,20%,Kim-Fay
VATCN0038,Vatika Conditioner Hair Fall Control Cactus & Gergir 360Ml,FINGOODS  -HAIR CARE -CONDIT-VATI,HAIR CARE,Vatika,FG - Hair Care - Conditioner - Vatika,Hair Care,,Partners,Trading,1,Single Units,,Dabur
DISPE0137,FOL - Dispenser Interleave Tissue Mosaic Black,FINGOODS  -DISPENSER -      -FAY,DISPENSER,Fay,FG-Dispensers-Fay,Dispensers,,Kimfay Brand,Trading,1,Single Units,20%,Kim-Fay
DISPE0141,Adaptor Pin for Concept Sensor Rolls,FINGOODS  -DISPENSER -      -FAY,DISPENSER,Fay,FG-Dispensers-Fay,Dispensers,,Kimfay Brand,Trading,1,Single Units,20%,Kim-Fay
FAYCO0002,Fay Barrel Concept Roll Control 1ply 460 sheets,FINGOODS  -TISSUE    -HTOWEL-FAY,TISSUE,Fay,FG-Tissue-Hand Towel-Fay,Hand Towels,Barrel,Kimfay Brand,Manufactured,5.51,KGS,40%,Kim-Fay
FAYCO0003,Fay ECO Concept Sensor Tech Hand Towel Roll 1 ply 280m,FINGOODS  -TISSUE    -HTOWEL-FAY,TISSUE,Fay,FG-Tissue-Hand Towel-Fay,Hand Towels,Barrel,Kimfay Brand,Manufactured,14.25,KGS,40%,Kim-Fay
FAYCO0004,Fay Concept Sensor Tech Hand Towel Roll 2 ply 150m,FINGOODS  -TISSUE    -HTOWEL-FAY,TISSUE,Fay,FG-Tissue-Hand Towel-Fay,Hand Towels,Barrel,Kimfay Brand,Manufactured,9.61,KGS,40%,Kim-Fay
FAYFA0047,CFAO Facial Tissue 100s White,FINGOODS  -TISSUE    -FACIAL-FAY,TISSUE,Fay,FG-Tissue-Facial Tissue-Fay,Facial,,Kimfay Brand,Manufactured,0.08,Kgs,40%,Kim-Fay
FAYSE0158,Fay Servt. 1 ply Edge Emb. Printed Vipingo,FINGOODS  -TISSUE    -SERVIT-FAY,TISSUE,Fay,FG-Tissue-Serviette-Fay,Serviettes,Serviettes - Printed,Kimfay Brand,Manufactured,12.47,Kgs,20%,Kim-Fay
FAYSE0159,Fay Servt. Dinner Edge Emb. 1ply 48x50shts Printed Cafe Euro,FINGOODS  -TISSUE    -SERVIT-FAY,TISSUE,Fay,FG-Tissue-Serviette-Fay,Serviettes,Serviettes - Printed,Kimfay Brand,Manufactured,8.16,Kgs,20%,Kim-Fay
FAYTP0056,Fay TP Eco Emb. Unwrap 40s Singles White,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,40s,Kimfay Brand,Manufactured,1,Bales of 40s,25%,Kim-Fay
FAYTP0058,Fay TP Advanced Roll Control 2ply 207M,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,Deca Roll,Kimfay Brand,Manufactured,2.4,Bales of 40s,25%,Kim-Fay
FAYTP0059,Fay TP Eco Roll Control 2ply 207M,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,Deca Roll,Kimfay Brand,Manufactured,2.4,Bales of 40s,25%,Kim-Fay
FAYKT0005,Fay Kitchen Towels White 2+1,FINGOODS  -TISSUE    -KTOWEL-FAY,TISSUE,Fay,FG-Tissue-Kitchen Towel-Fay,Kitchen Towels,Fay - Kitchen Normal,Kimfay Brand,Manufactured,4.94,Kgs,,Kim-Fay
FAYWP0027,Fay Sensitive Baby Wet Wipes 16*72s KF,FINGOODS  -WIPES     -OTHERW-FAY,WIPES,Fay,FG-Other Wipes - Fay,Other Wipes ,,Kimfay Brand,Manufactured,1,Cases,,Kim-Fay
HUGDP0082,Huggies Dry Comfort Size 2 Jumbo Pack 2 x 74s + Free Fay baby wipes,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,148,Single Units,,KC
HUGDP0083,Huggies Dry Comfort Size 3 Jumbo Pack 2 x 60s + Free Fay baby wipes,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,120,Single Units,,KC
HUGDP0084,Huggies Dry Comfort Size 4 Jumbo Pack 2 x 56s  + Free Fay baby wipes,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,112,Single Units,,KC
HUGDP0085,Huggies Dry Comfort Size 5 Jumbo Pack 2 x 52s + Free Fay baby wipes,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,104,Single Units,,KC
TISTP0014,Tishu Poa TP Emb. Unwrapped 4x10s + 1 White Promo,FINGOODS  -TISSUE    -TOILET-TPOA,TISSUE,Tishu Poa,FG-Tissue-Toilet Tissue-Tissue Poa,Toilet Tissue,,Kimfay Brand,Manufactured,1.1,Bales of 40s,,Kim-Fay
VATCN0040,Vatika Conditioner Moisture Treatment Almond & Honey 190Ml,FINGOODS  -HAIR CARE -CONDIT-VATI,HAIR CARE,Vatika,FG - Hair Care - Conditioner - Vatika,Hair Care,,Partners,Trading,1,Single Units,,Dabur
DISPE0144,FOL - Adaptor Pin for Concept Sensor Rolls,FINGOODS  -DISPENSER -      -FAY,DISPENSER,Fay,FG-Dispensers-Fay,Dispensers,,Kimfay Brand,Trading,1.1,Bales of 40s,,Kim-Fay
DOVBS0090,Dove Bar Soaps Assorted- Deep Moisture 90g (3+1),FINGOODS  -BODY CARE -BSOAP -DOVE,BODYCARE,Dove,FG - Body Care - Bar Soap - Dove,Body Care,,Partners,Trading,1,Single Units,,Unilever
FAYCO0001,Fay Concept Sensor Tech Hand Towel Roll 1 ply 280m,FINGOODS  -TISSUE    -HTOWEL-FAY,TISSUE,Fay,FG-Tissue-Hand Towel-Fay,Hand Towels,Barrel,Kimfay Brand,Manufactured,13.54,KGS,40%,Kim-Fay
FAYFA0048,Vivo Facial Tissue 1*50s White ( Singles ),FINGOODS  -TISSUE    -FACIAL-FAY,TISSUE,Fay,FG-Tissue-Facial Tissue-Fay,Facial,,Kimfay Brand,Manufactured,0.037,KGS,40%,Kim-Fay
FAYTP0060,Fay Eco Everyday TP Emb. Wrap 4 x 10 150 Sheets Expo.,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,40s,Kimfay Brand,Manufactured,0.75,Bales of 40s,,Kim-Fay
FAYWP0029,Fay Everyday Baby Wet Wipes 16*72s KF,FINGOODS  -WIPES     -OTHERW-FAY,WIPES,Fay,FG-Other Wipes - Fay,Other Wipes ,,Kimfay Brand,Manufactured,1,Cases,,Kim-Fay
RMJUM0015,"Jumbo - 2ply Toilet""STD""17gsm,255cm White - IPI",RMATERIALS-TISSUE    -      -,RMATERIALS,,RM-Toilet Tissue,Raw Material,,Kimfay Brand,Trading,1,Kgs,,Kim-Fay
RMJUM0095,"Jumbo - 1ply W/S Tissue 40gsm,64cm White - H/T - IPI",RMATERIALS-HANDTOWEL -      -,RMATERIALS,,RM-Hand Towel,Raw Material,,Kimfay Brand,Trading,1,Kgs,,Kim-Fay
RMJUM034T,Jumbo - 2ply Recycled Toilet Tissue Grade 4 ( 2550 - 2750mm),RMATERIALS-TISSUE    -      -,RMATERIALS,,RM-Toilet Tissue,Raw Material,,Kimfay Brand,Manufactured,1,Kgs,,Kim-Fay
SIFTP0051,Sifa Smart TP Emb. Unwrapped. 4x10s White 150 Sheets,FINGOODS  -TISSUE    -TOILET-SIFA,TISSUE,Sifa,FG-Tissue-Toilet Tissue-Sifa,Toilet Tissue,40s,Kimfay Brand,Manufactured,0.75,Bales of 40s,25%,Kim-Fay
TISTP0016,Tishu Poa TP Emb. Wrapped 4x10s White 150 Sheets,FINGOODS  -TISSUE    -TOILET-TPOA,TISSUE,Tishu Poa,FG-Tissue-Toilet Tissue-Tissue Poa,Toilet Tissue,40s,Kimfay Brand,Manufactured,0.75,Bales of 40s,,Kim-Fay
VATCR0014,Vatika Hair Cream Extreme Moisturizing Almond 125Ml,FINGOODS  -HAIR CARE -CONDIT-VATI,HAIR CARE,Vatika,FG - Hair Care - Conditioner - Vatika,Hair Care,,Partners,Trading,1,Single Units,20%,Dabur
DERMO0010,Dermoviva Face Mask Pomegranate 150Ml,FINGOODS  -BODY CARE -FACE  -DERM,BODYCARE,Dermoviva,FG - Body Care - Face - Dermoviva,Body Care,,Partners,Trading,1,Single Units,,Dabur
DISPE0138,Adaptor Pin for Concept Sensor Rolls,FINGOODS  -DISPENSER -      -FAY,DISPENSER,Fay,FG-Dispensers-Fay,Dispensers,,Kimfay Brand,Trading,1,Single Units,,Kim-Fay
DISPE0139,FOL - Dispenser - HSD-E012 White,FINGOODS  -DISPENSER -      -FAY,DISPENSER,Fay,FG-Dispensers-Fay,Dispensers,,Kimfay Brand,Trading,1,Single Units,,Kim-Fay
DOVBW0057,Dove Body Wash Pampering Shea Butter & Warm Vanilla 750ml (Free Roll On),FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,,Unilever
FAYCO0005,Fay Eco Concept Roll Control 1ply 460 sheets,FINGOODS  -TISSUE    -HTOWEL-FAY,TISSUE,Fay,FG-Tissue-Hand Towel-Fay,Hand Towels,Multifold,Kimfay Brand,Manufactured,6.88,Kgs,,Kim-Fay
FAYSE0160,Fay Table Top Napkins 1ply 20x200shts,FINGOODS  -TISSUE    -SERVIT-FAY,TISSUE,Fay,FG-Tissue-Serviette-Fay,Serviettes,,Kimfay Brand,Manufactured,1.59345,Kgs,,Kim-Fay
FAYWP0030,Fay 99% Wet Wipes 16*72s KF,FINGOODS  -WIPES     -OTHERW-FAY,WIPES,Fay,FG-Other Wipes - Fay,Other Wipes ,,Kimfay Brand,Manufactured,1,Cases,,Kim-Fay
FAYWP0031,Fay 99% Wet Wipes 72s + 12s Promo KF,FINGOODS  -WIPES     -OTHERW-FAY,WIPES,Fay,FG-Other Wipes - Fay,Other Wipes,,Kimfay Brand,Manufactured,1,Cases,,Kim-Fay
IKOSH0004,Ikko Gel Shampoo Spring Bliss 5L,FINGOODS  -HAIR CARE -SHAMPO-IKKO,HAIR CARE,Ikko,FG - Hair Care - Shampoo - Ikko, Hair Care ,,Kimfay Brand,Trading,1,Single Units,,Kim-Fay
TISTP0018,Tishu Poa TP Decaroll 100m White LC,FINGOODS  -TISSUE    -TOILET-TPOA,TISSUE,Tishu Poa,FG-Tissue-Toilet Tissue-Tissue Poa,Toilet Tissue,40s,Kimfay Brand,Manufactured,1.2,Bales of 40s,,Kim-Fay
DISPE0145,FOL - Dispenser Fay Concept Roll Control 460 sheets,FINGOODS  -DISPENSER -      -FAY,DISPENSER,Fay,FG-Dispensers-Fay,Dispensers,,Kimfay Brand,Trading,1,Single Units,,Kim-Fay
DISPE0146,FOL - Ikko Hand and Body Lotion Empty Labelled Bottle Nature's Kiss 500ml + Pump Top,FINGOODS  -DISPENSER -IKKO  -,DISPENSER,Ikko,FG-Dispenser - Ikko,Dispenser ,,Kimfay Brand,Trading,1,Single Units,,Kim-Fay
DOVBW0058,Dove Body Wash Coconut Milk & Jasmine Petals 750Ml (Free Roll On),FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,,Unilever
FAYBA0012,Fay Barrel H/Towels 1ply 6 x 230m Milachem,FINGOODS  -TISSUE    -HTOWEL-FAY,TISSUE,Fay,FG-Tissue-Hand Towel-Fay,Hand Towels,Barrel,Kimfay Brand,Manufactured,7.14,Kgs,,Kim-Fay
FAYIN0009,Fay Interleave TP 20x200 shts White Milachem,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,,Kimfay Brand,Manufactured,0.5,Bales of 40s,,Kim-Fay
FAYMU0021,Fay Multifold H/Towels Advanced 1ply 12X240shts Milachem,FINGOODS  -TISSUE    -HTOWEL-FAY,TISSUE,Fay,FG-Tissue-Hand Towel-Fay,Hand Towels,Multifold,Kimfay Brand,Manufactured,5.33,Kgs,,Kim-Fay
FAYMU0022,Fay Multifold H/Towels Universal 1 ply 12x240shts Milachem,FINGOODS  -TISSUE    -HTOWEL-FAY,TISSUE,Fay,FG-Tissue-Hand Towel-Fay,Hand Towels,Multifold,Kimfay Brand,Manufactured,5.28,Kgs,,Kim-Fay
FAYSE0161,Fay Serv. 1 Ply Edge Emb Printed CIEL,FINGOODS  -TISSUE    -SERVIT-FAY,TISSUE,Fay,FG-Tissue-Serviette-Fay,Serviettes,,Kimfay Brand,Manufactured,11.34,Kgs,,Kim-Fay
FAYSE0162,Fay Servt. 1 ply Edge Emb. Printed By the Garden,FINGOODS  -TISSUE    -SERVIT-FAY,TISSUE,Fay,FG-Tissue-Serviette-Fay,Serviettes,,Kimfay Brand,Manufactured,11.34,Kgs,,Kim-Fay
FAYTP0061,Fay TP Emb. Wrap. 4x10s White Expo Milachem,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,40s,Kimfay Brand,Manufactured,1,Bales of 40s,,Kim-Fay
FAYTP0062,Fay Premium TP 300 Sheets White QUILTED Milachem,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,40s,Kimfay Brand,Manufactured,1.5,Bales of 40s,,Kim-Fay
FAYWP0032,Fay Pure Wet Wipes 24x10s KF (Value),FINGOODS  -WIPES     -OTHERW-FAY,WIPES,Fay,FG-Other Wipes - Fay,Other Wipes ,,Kimfay Brand,Manufactured,1,Cases,,Kim-Fay
FAYWP0033,Fay Antibacterial Wet Wipes 24x10s KF (Value),FINGOODS  -WIPES     -OTHERW-FAY,WIPES,Fay,FG-Other Wipes - Fay,Other Wipes,,Kimfay Brand,Manufactured,1,Cases,,Kim-Fay
RMJUM033T,Jumbo - 2ply Recycled Toilet Tissue Grade 4 ( 1350 - 2050mm),RMATERIALS-TISSUE    -      -,RMMILL,,RM-Toilet Tissue,Raw Material,,Kimfay Brand,Manufactured,1,Kgs,,Kim-Fay
SIFTP0052,Sifa TP Deca Roll 150M White Milachem,FINGOODS  -TISSUE    -TOILET-SIFA,TISSUE,Sifa,FG-Tissue-Toilet Tissue-Sifa,Toilet Tissue,Deca Roll,Kimfay Brand,Manufactured,1.8,Bales of 40s,,Kim-Fay
SIFTP0053,Sifa TP Deca Roll 150M LC White Milachem,FINGOODS  -TISSUE    -TOILET-SIFA,TISSUE,Sifa,FG-Tissue-Toilet Tissue-Sifa,Toilet Tissue,Deca Roll,Kimfay Brand,Manufactured,1.8,Bales of 40s,,Kim-Fay
SIFTP0054,Sifa TP Emb. WRAP. 4x10s White Milachem,FINGOODS  -TISSUE    -TOILET-SIFA,TISSUE,Sifa,FG-Tissue-Toilet Tissue-Sifa,Toilet Tissue,40s,Kimfay Brand,Manufactured,1,Bales of 40s,,Kim-Fay
VATCR0016,Vatika Hair Cream Volume & Thickness Coconut 190Ml,FINGOODS  -HAIR CARE -CONDIT-VATI,HAIR CARE,Vatika,FG - Hair Care - Conditioner - Vatika,Hair Care,,Partners,Trading,1,Single Units,,Dabur
FAYSE0163,Fay Servt. 1 ply Edge Emb. Printed Fairmount,FINGOODS  -TISSUE    -SERVIT-FAY,TISSUE,Fay,FG-Tissue-Serviette-Fay,Serviettes,,Kimfay Brand,Manufactured,11.34,Kgs,,Kim-Fay
