SUPPLIER,CODE,ASSORTED,PARENT CODE,NAME,BARCODE,LOCATION CODE,PRICE,WEIGHT,TAXRATE,TAXABLE,UOM,BRAND,UOM2,UNIT CONVERSION,APP_SELLING_UNIT,CATEGORY,GROUP,DESCRIPTION,LAST_PRICE,REORDER_LEVEL,REORDER_QTY,SALES_AC,PURCHASE_AC
S001,ORSOL0030,,,Ors Hair Mayonnaise 227G (Singles),632169110186,,,,16,TAXABLE,PIECE,Ors,PCS,1,,,,,,,,,
S001,ORSOL0031,,,Ors Olive Oil Curl Activator Gel 140+30Ml (Singles),6224007940754,,,,16,TAXABLE,PIECE,Ors,PCS,1,,,,,,,,,
S001,ORSOL0032,,,Ors Glossing Hair Serum 150+37Ml (Singles),6224007940365,,,,16,TAXABLE,PIECE,Ors,PCS,1,,,,,,,,,
S001,ORSOL0033,,,Ors Olive Oil Wrap Set Mousse 207Ml (Singles),632169111077,,,,16,TAXABLE,PIECE,Ors,PCS,1,,,,,,,,,
S001,ORSOL0035,,,Ors Black Castor Hair Oil 100Ml (Singles),6009880213238,,,,16,TAXABLE,PIECE,Ors,PCS,1,,,,,,,,,
S001,ORSOL0041,,,Ors Olive Oil No-Lye Relaxer Normal Strength 2 Touch-up Kit,6223012450449,,,,16,TAXABLE,PIECE,Ors,PCS,1,,,,,,,,,
S001,ORSOL0042,,,Ors Max Moisture Super Nourishing Daily Curl Cream 227g,632169121984,,,,16,TAXABLE,PIECE,Ors,PCS,1,,,,,,,,,
S001,ORSOL0043,,,Ors Max Moisture Super Softening Deep Treatment Conditioner 567g,632169210176,,,,16,TAXABLE,PIECE,Ors,PCS,1,,,,,,,,,
S001,ORSOL0044,,,Ors Max Moisture Super Silkening Leave-In Conditioner 473ml,632169210206,,,,16,TAXABLE,PIECE,Ors,PCS,1,,,,,,,,,
S001,ORSOL0045,,,Ors 2 Touch-up No-Lye Relaxer Kit + Ors Coconut Sheen Spray 80Ml,6223012450449,,,,16,TAXABLE,PIECE,Ors,PCS,1,,,,,,,,,
S001,REXDS0008,,,Rexona Deo Spray Stress Control 200Ml,8710447214268,,,,16,TAXABLE,PIECE,Rexona,PCS,1,,,,,,,,,
S001,REXDS0009,,,Rexona Deo Spray Invisible Black & White 200Ml,8710847904868,,,,16,TAXABLE,PIECE,Rexona,PCS,1,,,,,,,,,
S001,REXDS0010,,,Rexona Deo Spray Men Active Protection 200Ml,8710447301029,,,,16,TAXABLE,PIECE,Rexona,PCS,1,,,,,,,,,
S001,REXDS0011,,,Rexona Deo Spray Invisible Pure 200Ml,8717644086605,,,,16,TAXABLE,PIECE,Rexona,PCS,1,,,,,,,,,
S001,REXDS0012,,,Rexona Deo Spray Invisible Ice Fresh 200Ml,8710447493885,,,,16,TAXABLE,PIECE,Rexona,PCS,1,,,,,,,,,
S001,REXDS0013,,,Rexona Deo Spray Sport Defence 200Ml,8717644891551,,,,16,TAXABLE,PIECE,Rexona,PCS,1,,,,,,,,,
S001,REXDS0014,,,Rexona Deo Spray Invisible Aqua 200Ml,8710447492192,,,,16,TAXABLE,PIECE,Rexona,PCS,1,,,,,,,,,
S001,REXDS0015,,,Rexona Deo Spray Men V8 200Ml,7791293039060,,,,16,TAXABLE,PIECE,Rexona,PCS,1,,,,,,,,,
S001,REXDS0016,,,Rexona Deo Spray Shower Fresh 200Ml,8710447492215,,,,16,TAXABLE,PIECE,Rexona,PCS,1,,,,,,,,,
S001,REXDS0017,,,Rexona Deo Spray Aloe Vera 200Ml,8717163340455,,,,16,TAXABLE,PIECE,Rexona,PCS,1,,,,,,,,,
S001,REXDS0018,,,Rexona Deo Spray Biorythym 200Ml,8717644061725,,,,16,TAXABLE,PIECE,Rexona,PCS,1,,,,,,,,,
S001,REXDS0019,,,Rexona Deo Spray Tropical 200Ml,8710447492222,,,,16,TAXABLE,PIECE,Rexona,PCS,1,,,,,,,,,
S001,REXDS0020,,,Rexona Deo Spray Pink Blush 200Ml,8710447211250,,,,16,TAXABLE,PIECE,Rexona,PCS,1,,,,,,,,,
S001,REXDS0021,,,Rexona Deo Spray Cotton Dry Algodon 200Ml,8710447492185,,,,16,TAXABLE,PIECE,Rexona,PCS,1,,,,,,,,,
S001,REXDS0022,,,Rexona Deo Spray Men Xtra Cool 200Ml,4600104039645,,,,16,TAXABLE,PIECE,Rexona,PCS,1,,,,,,,,,
S001,REXDS0023,,,Rexona Deo Spray Men Sport Cool 200Ml,8710447493892,,,,16,TAXABLE,PIECE,Rexona,PCS,1,,,,,,,,,
S001,SIFSE0001,,,Sifa Servt. 1ply 18 x 100 shts White,6161101891967,,,,16,TAXABLE,CASE,Sifa,PCS,18,,,,,,,,,
S001,SIFSE0008,,,Sifa Servt. 1ply 18 x 100 shts Pink,6161101830027,,,,16,TAXABLE,CASE,Sifa,PCS,18,,,,,,,,,
S001,SIFTP0006,,,Sifa TP Decaroll White Consumer,6161101891455,,,,16,TAXABLE,CASE,Sifa,PCS,12,,,,,,,,,
S001,SIFTP0008,,,Sifa TP Emb. Unwrap 4x10s+2 White Promo,6161101890298,,,,16,TAXABLE,CASE,Sifa,PACKS,4,,,,,,,,,
S001,SIFTP0009,,,Sifa TP Emb. Unwrap. 4x10s White,6161101890298,,,,16,TAXABLE,CASE,Sifa,PACKS,4,,,,,,,,,
S001,SIFTP0011,,,Sifa TP Emb. WRAP. 4x10s White,6161101890298,,,,16,TAXABLE,CASE,Sifa,PACKS,4,,,,,,,,,
S001,SIFTP0012,,,Sifa TP Emb. Unwrap 12 x 4s white,6161101891110,,,,16,TAXABLE,CASE,Sifa,PACKS,12,,,,,,,,,
S001,SIFTP0013,,,Sifa TP Emb. Unwrap. 6x8s White,6161101890236,,,,16,TAXABLE,CASE,Sifa,PACKS,6,,,,,,,,,
S001,SIFTP0014,,,Sifa TP Emb. Wrap. 40s Singles White,6161101890427,,,,16,TAXABLE,CASE,Sifa,PCS,40,,,,,,,,,
S001,SIFTP0015,,,Sifa TP Emb. Unwrap. Twinpack 20x2s White,6161101890533,,,,16,TAXABLE,CASE,Sifa,PACKS,20,,,,,,,,,
S001,SIFTP0017,,,Sifa TP Emb. Unwrap. 4x10s White + Free Airtime,6161101890298,,,,16,TAXABLE,CASE,Sifa,PACKS,4,,,,,,,,,
S001,SIFTP0018,,,Sifa TP Emb. WRAP. 4x10s White + Free Airtime,6161101890298,,,,16,TAXABLE,CASE,Sifa,PACKS,4,,,,,,,,,
S001,SIFTP0020,,,Sifa TP Emb. Wrap 40s Singles White PROFESSIONAL,6161101890427,,,,16,TAXABLE,CASE,Sifa,PCS,40,,,,,,,,,
S001,SIFTP0023,,,Sifa TP Emb. Wrap. 4x10s White 100 Sheets,6161101890298,,,,16,TAXABLE,CASE,Sifa,PACKS,4,,,,,,,,,
S001,SIFTP0025,,,Sifa TP Emb. Wrap. 40s Singles White 100 Sheets,6161101890427,,,,16,TAXABLE,CASE,Sifa,PCS,40,,,,,,,,,
S001,SIFTP0043,,,Sifa TP Emb. Unwrap. 4x15s White,6161101892551,,,,16,TAXABLE,CASE,Sifa,PACKS,4,,,,,,,,,
S001,SIFTP0044,,,Sifa TP Emb. Wrap 40s Singles Prof ( Pyramid Emb.),6161101890427,,,,16,TAXABLE,CASE,Sifa,PCS,40,,,,,,,,,
S001,SIFTP0045,,,Sifa TP Emb. Unwrap 4x10s Prof ( Pyramid Emb.),6161101890298,,,,16,TAXABLE,CASE,Sifa,PACKS,4,,,,,,,,,
S001,TISTP0001,,,Tishu Poa TP Emb. WRAP 4x10s White,6161101891295,,,,16,TAXABLE,CASE,Tishu Poa,PACKS,4,,,,,,,,,
S001,TISTP0004,,,Tishu Poa TP Decaroll White Consumer,6161101892230,,,,16,TAXABLE,CASE,Tishu Poa,PACKS,12,,,,,,,,,
S001,TISTP0005,,,Tishu Poa TP Emb. Wrap. 40s Singles White,6161101830034,,,,16,TAXABLE,CASE,Tishu Poa,PCS,40,,,,,,,,,
S001,TISTP0007,,,Tishu Poa TP Emb. Wrap 4x10s White 100 Sheets,6161101830034,,,,16,TAXABLE,CASE,Tishu Poa,PACKS,4,,,,,,,,,
S001,ULTBL0001,,,Ultra Clean Bleach 5L,6161101891066,,,,16,TAXABLE,PIECE,Ultra Clean,PCS,1,,,,,,,,,
S001,ULTBL0003,,,Ultra Clean Bleach 12x500ml,6161101891028,,,,16,TAXABLE,CASE,Ultra Clean,PCS,12,,,,,,,,,
S001,ULTBL0004,,,Ultra Clean Bleach 6x1L,6161101891042,,,,16,TAXABLE,CASE,Ultra Clean,PCS,6,,,,,,,,,
S001,ULTBL0008,,,Ultra Clean Bleach 12 x 70ML,6161101892001,,,,16,TAXABLE,CASE,Ultra Clean,PCS,12,,,,,,,,,
S001,ULTSC0001,,,Ultra Standard 12 x 12 x 1s,6161101891493,,,,16,TAXABLE,CASE,Ultra Clean,PACKS,24,,,,,,,,,
S001,ULTSC0002,,,Ultra Standard 36 x 4s,6161101891509,,,,16,TAXABLE,CASE,Ultra Clean,PACKS,36,,,,,,,,,
S001,ULTSC0003,,,Ultra Standard 12 x 12s,6161101891516,,,,16,TAXABLE,CASE,Ultra Clean,PACKS,12,,,,,,,,,
S001,ULTSC0004,,,Ultra Standard GIANT 72 x 1s Pack,6161101891523,,,,16,TAXABLE,CASE,Ultra Clean,PACKS,72,,,,,,,,,
S001,ULTSC0005,,,Ultra All Purpose Cleaner 72 x 1s,6161101891721,,,,16,TAXABLE,CASE,Ultra Clean,PACKS,72,,,,,,,,,
S001,ULTSC0006,,,Ultra Bathroom Cleaner 72 x 1s,6161101891707,,,,16,TAXABLE,CASE,Ultra Clean,PACKS,72,,,,,,,,,
S001,ULTSC0007,,,Ultra Kitchen Cleaner 72 x 1s,6161101891684,,,,16,TAXABLE,CASE,Ultra Clean,PACKS,72,,,,,,,,,
S001,ULTSC0008,,,Ultra All Purpose Cleaner 18 x 4s,6161101891738,,,,16,TAXABLE,CASE,Ultra Clean,PACKS,18,,,,,,,,,
S001,ULTSC0010,,,Ultra Kitchen Cleaner 18 x 4s,6161101891691,,,,16,TAXABLE,CASE,Ultra Clean,PACKS,60,,,,,,,,,
S001,ULTSP0001,,,Ultra Sponge Cloth 1 pack (60 x 1s),6161101891608,,,,16,TAXABLE,CASE,Ultra Clean,PACKS,20,,,,,,,,,
S001,ULTSP0002,,,Ultra Sponge Cloth 3 pack (20 x 3s),6161101891615,,,,16,TAXABLE,CASE,Ultra Clean,PACKS,12,,,,,,,,,
S001,ULTSP0003,,,Ultra Sponge Cloth 5 pack (12 x 5s),6161101891813,,,,16,TAXABLE,CASE,Ultra Clean,PACKS,12,,,,,,,,,
S001,ULTSP0004,,,Ultra Sponge Cloth - YELLOW 5*12,6161101891813,,,,16,TAXABLE,CASE,Ultra Clean,PACKS,12,,,,,,,,,
S001,ULTSP0005,,,Ultra Sponge Cloth - BLUE 5*12,6161101891813,,,,16,TAXABLE,CASE,Ultra Clean,PACKS,12,,,,,,,,,
S001,ULTSP0006,,,Ultra Sponge Cloth - RED 5*12,6161101891813,,,,16,TAXABLE,CASE,Ultra Clean,PACKS,12,,,,,,,,,
S001,ULTSP0007,,,Ultra Sponge Cloth - GREEN 5*12,6161101891813,,,,16,TAXABLE,CASE,Ultra Clean,PACKS,12,,,,,,,,,
S001,ULTSP0008,,,Ultra Sponge Cloth - ORANGE 5*12,6161101891813,,,,16,TAXABLE,CASE,Ultra Clean,PACKS,12,,,,,,,,,
S001,ULTSP0010,,,Ultra Sponge Cloth - YELLOW (60 x 1s),6161101891608,,,,16,TAXABLE,CASE,Ultra Clean,PACKS,60,,,,,,,,,
S001,ULTSP0011,,,Ultra Sponge Cloth - GREEN (60 x 1s),6161101891608,,,,16,TAXABLE,CASE,Ultra Clean,PACKS,60,,,,,,,,,
S001,ULTSP0012,,,Ultra Sponge Cloth - BLUE (60 x 1s),6161101891608,,,,16,TAXABLE,CASE,Ultra Clean,PACKS,60,,,,,,,,,
S001,ULTSP0013,,,Ultra Sponge Cloth - RED (60 x 1s),6161101891608,,,,16,TAXABLE,CASE,Ultra Clean,PACKS,60,,,,,,,,,
S001,VATBB0001,,,Vatika Baby Olive Shampoo 200Ml (Singles),6291069712179,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATBB0002,,,Vatika Baby Olive Msg Oil 100Ml (Singles),6291069651058,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATBB0003,,,Vatika Baby Olive Moist Lotion 100Ml (Singles),6291069651058,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATBB0004,,,Vatika Baby Olive Shampoo 200Ml Promo (Msg Oil 100 ml & Lotion 100 ml),6291069712179,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATCN0014,,,Vatika Conditioner Hair Fall Control Cactus & Gergir 190 Ml (Singles),6224000851545,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATCN0015,,,Vatika Conditioner Hair Fall Control Cactus & Gergir 400Ml (Singles),6224000851552,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATCN0016,,,Vatika Conditioner Repair & Restore Honey & Egg 400Ml (Singles),6224007940877,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATCN0017,,,Vatika Conditioner Henna 400Ml (Singles),6224009740860,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATCN0018,,,Vatika Conditioner Natural Hair Growth Garlic 400Ml (Singles),6224007939215,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATCN0019,,,Vatika Conditioner Volume &Thickness Coconut & Castor 200Ml (Singles),6291069701265,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATCN0020,,,Vatika Conditioner Volume &Thickness Coconut & Castor 400Ml (Singles),6291069701678,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATCN0021,,,Vatika Conditioner Repair & Restore Honey & Egg 200Ml (Singles),6291069701708,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATCN0022,,,Vatika Conditioner Nourish & Protect Olive & Henna 400Ml (singles),6224007940860,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATCN0028,,,Vatika Conditioner Nourish & Protect Olive & Henna 200Ml,62910697016865,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATCN0029,,,Vatika Conditioner Moroccan Argan 200Ml,6291069706451,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATCN0031,,,Vatika Conditioner Black Seed 400Ml,6291069706512,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATCN0032,,,Vatika Conditioner Moisture Treatment Almond & Honey 200Ml,6291069208283,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATCN0033,,,Vatika Conditioner Moisture Treatment Almond & Honey 400Ml,6291069208290,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATCN0034,,,Vatika Conditioner Afro Naturals Leave-In Shea Butter and Coconut Oil 250ml,6009880213801,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATCR0009,,,"Vatika Hair Cream Dandruff Guard Lemon,Tea Tree, & Almond 210Ml",6224000851026,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATOL0005,,,Vatika Almond Hair Oil 300Ml,6291069651089,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATOL0006,,,Vatika Cactus Hair Oil 200Ml,6291069651034,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATOL0007,,,Vatika Cactus Hair Oil 300Ml,6291069651041,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATOL0008,,,Vatika Olive Hair Oil 200Ml,5022496103534,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATOL0009,,,Vatika Almond Hair Oil 200Ml,6291069651072,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATOL0010,,,Vatika Coconut Hair Oil 200Ml,6291069651058,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATSH0018,,,Vatika Shampoo Nourish & Protect Olive & Henna 360Ml (Singles),6291069652536,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATSH0020,,,Vatika Shampoo Hair Fall Control Cactus & Gergir 360Ml (Singles),6224000851736,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATSH0022,,,Vatika Shampoo Hair Strength & Shine Turkish Black Seed 400Ml (Singles),6291069706437,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATSH0025,,,Vatika Shampoo Moisture Treatment Almond & Honey 180Ml (Singles),6224007939451,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATSH0026,,,Vatika Shampoo Moisture Treatment Almond & Honey 360Ml (Singles),6224007939468,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATSH0027,,,Vatika Shampoo Nourishing Protein Egg 200Ml (Singles),6291069712179,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATSH0028,,,Vatika Shampoo Nourishing Protein Egg 400Ml (Singles),6291069712186,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATSH0030,,,Vatika Shampoo Strengthening Spanish Olive 200Ml (Singles),6291069712278,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATSH0031,,,Vatika Shampoo Hair Strength & Shine Black Seed 400Ml (Singles),6224007939178,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATSH0032,,,Vatika Shampoo Dandruff Guard Lemon & Yoghurt 360Ml (Singles),6291069652017,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATSH0033,,,Vatika Shampoo Argan 200Ml (Singles),6291069706376,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATSH0034,,,Vatika Shampoo Strengthen & Nourish 425Ml (Singles),6291069742145,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATSH0039,,,Vatika Shampoo Nourish & Protect - Olive & Henna 200ml,5022496001946,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATSH0041,,,Vatika Shampoo Repair & Restore Honey & Egg 400Ml,6291069208238,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATSH0042,,,Vatika Shampoo Volume & Thickness Coconut & Castor 200Ml,6291069701265,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATSH0043,,,Vatika Shampoo Volume & Thickness Coconut & Castor 400Ml,6224007939444,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATSH0044,,,Vatika Shampoo Nourish & Protect Indian Henna 200ml,6291069712148,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATSH0045,,,Vatika Shampoo Hair Fall Control Cactus & Gergir 400Ml,6291069208252,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATSH0046,,,Vatika Shampoo Moisture Treatment Almond & Honey 400Ml,6291069208214,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
S001,VATSH0048,,,Vatika Shampoo Natural Hair Growth Garlic 400Ml,6224007939215,,,,16,TAXABLE,PIECE,Vatika,PCS,1,,,,,,,,,
